,Görüş,Durum,new_text
3246,"Mesele Türkçülük vs değil.
Hiçbir ülke milli egemenliğine bir anda gelen 15-20 milyon yabancıyı ortak etmez. Bu demografik yapı, sosyal ve kültürel hayatı, ekonomiyi yerle bir eder. Orta vadede iç savaş ve bekâ sorununu getirir.
Ülkesine ve halkına düşman olmayan bunu yapmaz.",0,mesele türkçülük vs değil hiçbir ülke milli egemenliğine bir anda gelen 15-20 milyon yabancıyı ortak etmez demografik yapı sosyal kültürel hayatı ekonomiyi yerle bir eder orta vadede iç savaş bekâ sorununu getirir ülkesine halkına düşman olmayan bunu yapmaz
3247,"Solda ki varken sağda ki ne istifa diyen algı yapan manipülasyonlara yenik düşen kendine ben Beşiktaşlıyım demesin.

Beşiktaş ile eski feto artıkları arasında savaş başlamıştır.
Safları sıklaştırın Beşiktaş ın çatısı altında bir birlik olun.

Ahmet nur çebi
Sergio ramos
Ghezzal",0,solda varken sağda istifa diyen algı yapan manipülasyonlara yenik düşen kendine ben beşiktaşlıyım demesin beşiktaş eski feto artıkları arasında savaş başlamıştır safları sıklaştırın beşiktaş ın çatısı altında bir birlik olun ahmet nur çebi sergio ramos ghezzal
3248,"50 kişi arasında bile görüşlere saygı yok.Ben kendi sendiksmi yerin dibine sokuyorum,trollere karşı büyük savaş veriyorum, onları güreş yapmaya çağırıyorum,bazı kibirliler bana posta koyuyor,en çok bu koyuyor",0,50 kişi arasında bile görüşlere saygı yok ben kendi sendiksmi yerin dibine sokuyorum trollere karşı büyük savaş veriyorum onları güreş yapmaya çağırıyorum kibirliler bana posta koyuyor koyuyor
3249,"Yeni Akit'in 2021 yılında attığı ""Faiz, Allah'a savaş açmaktır."" tweeti sosyal medyada gündem oldu.",0,yeni akit'in 2021 yılında attığı faiz allah'a savaş açmaktır tweeti sosyal medyada gündem oldu
3250,Cumhuriyet tarihinde bu kadar faiz müslüman topluma yansıtılması ve bu kadar basit gösterilmedi ve Allah'a ve peygambere savaş açmış hükmü olmasına rağmen utanmadan müjde diye sunuldu hemde sözde müslüman ülkelerin örnek aldığı dediğiniz ümmetin umuduyuz dediğiniz helaka az kaldı,0,cumhuriyet tarihinde kadar faiz müslüman topluma yansıtılması kadar basit gösterilmedi allah'a peygambere savaş açmış hükmü olmasına rağmen utanmadan müjde sunuldu hemde sözde müslüman ülkelerin örnek aldığı dediğiniz ümmetin umuduyuz dediğiniz helaka kaldı
3251,"Çanakkale’de yolu üzerinde İngilizler ile savaşın kıyısına geliniyor zaten, öyle toz pembe bir dönem değil. Basbayağı göze alınıyor İngiltere ile savaş, İstanbul’a doğru yola koyuluyor Ordu.",0,çanakkale’de yolu üzerinde i̇ngilizler savaşın kıyısına geliniyor zaten öyle toz pembe bir dönem değil basbayağı göze alınıyor i̇ngiltere savaş i̇stanbul’a doğru yola koyuluyor ordu
3252,Elim sürekli wpa gidiyor kalbimle aklım arasında savaş verirken kala kalıyorum öyle.,0,elim sürekli wpa gidiyor kalbimle aklım arasında savaş verirken kala kalıyorum öyle
3253," Türkiye, dünyada 5. nesil jet avcı uçağı üretebilen 6 ülkeden biri. 

 5. nesil jet avcı uçakları, hava savunma alanındaki en gelişmiş savaş uçakları olarak biliniyor. 

#Kaan
#MilliMuharipUçak",1,türkiye dünyada 5 nesil jet avcı uçağı üretebilen 6 ülkeden 5 nesil jet avcı uçakları hava savunma alanındaki gelişmiş savaş uçakları olarak biliniyor kaan millimuharipuçak
3254,cemreyle carpilmaya adim adim gidiyoruz ciddwn agac dustu amk burada da bi boklar patliyor savas kitlik kuraklik falan cikarsa bizden olacak herhalde. allqhim affet.,0,cemreyle carpilmaya adim adim gidiyoruz ciddwn agac dustu amk burada bi boklar patliyor savas kitlik kuraklik falan cikarsa bizden olacak herhalde allqhim affet
3255,"+ destekle kuzeydeki savaşı bitirip savaşı merkez kandile götüren bir tr var.

bu mu kontrollü savaş?",0,+ destekle kuzeydeki savaşı bitirip savaşı merkez kandile götüren bir tr var kontrollü savaş
3256,"Doğalgaz/petrol bulduğumuza, yerli otomobil yaptığımıza sevinememeleri de bişey mi, Yunanistanla savaş yapıp büyük bir zafer kazansak, üzüntüden kahrolur bu Caapeliler. Abarttığımı sananlar, Caape zihniyetini iyi tanımayanlardır.",0,doğalgaz/petrol bulduğumuza yerli otomobil yaptığımıza sevinememeleri bişey mi yunanistanla savaş yapıp büyük bir zafer kazansak üzüntüden kahrolur caapeliler abarttığımı sananlar caape zihniyetini iyi tanımayanlardır
3257,Kaybettiği savaş yok agamin ,1,kaybettiği savaş yok agamin
3258,"Herşey normal mülteci mi?? 13 yıl mülteci mi olur ?? Üstelik vatandaşlık aldılar, vergi odemiyorlar, askerlik yapmıyorlar. Etinden sütünden yararlanıyorlar. Ne entegresi savaş bitti, misafirlik fazla uzadi",0,herşey normal mülteci mi 13 yıl mülteci mi olur üstelik vatandaşlık aldılar vergi odemiyorlar askerlik yapmıyorlar etinden sütünden yararlanıyorlar entegresi savaş bitti misafirlik fazla uzadi
3259,"Mültecilik savaş bitene kadardır. Vatanını koruyacağına türkiyeye kaçan canı tatlı mülteciler, Türkiye’de eşşeğin bilmemnesini suya kaçırdılar. Evli evine, köylü köyüne.
Yallah.",0,mültecilik savaş bitene kadardır vatanını koruyacağına türkiyeye kaçan canı tatlı mülteciler türkiye’de eşşeğin bilmemnesini suya kaçırdılar evli evine köylü köyüne yallah
3260,"Siz bir destek verdiklerimizi yeninde sonra bizi düşünürsünüz şuda kulağına küpe olsun gök Tengri‘den gelen şanlı bir o kadarda kanlı ,vazifedir bize savaş, 2024 savaşı sizin gibi çerezlerle değil avrupa ülkeleri ile olacaktır bittiğinde yaradanın buyruğu haritayı göreceksiniz",0,bir destek verdiklerimizi yeninde sonra bizi düşünürsünüz şuda kulağına küpe olsun gök tengri‘den gelen şanlı bir kadarda kanlı vazifedir bize savaş 2024 savaşı sizin çerezlerle değil avrupa ülkeleri olacaktır bittiğinde yaradanın buyruğu haritayı göreceksiniz
3261,Savaş mavaş yok mu incelleri orduya alın aq Azab tümenleri kurulmalı,0,savaş mavaş yok incelleri orduya alın aq azab tümenleri kurulmalı
3262,"Çebi nin olağanüstü bu çıkışları  sistemde iç savaş var olarak okumak gerekir siyaset devreye girmez ise Fenerbahçe ye karşı kurulan konsept çatırdıyor ve yakılıyor 
Hadi hayırlısı…",0,çebi nin olağanüstü çıkışları sistemde iç savaş var olarak okumak gerekir siyaset devreye girmez fenerbahçe ye karşı kurulan konsept çatırdıyor yakılıyor hadi hayırlısı…
3263,"Türkiye'nin 5. Nesil Savaş Uçağı Milli Muharip Uçak KAAN'ın parçalarını yerli makine işlenecek.

Türkiye merkezli İĞREK Makine, 5 eksen CNC tezgahı ile TUSAŞ tesislerinde Milli Muharip Uçak KAAN'ın parçalarını işleyecek.",1,türkiye'nin 5 nesil savaş uçağı milli muharip uçak kaan'ın parçalarını yerli makine işlenecek türkiye merkezli i̇ğrek makine 5 eksen cnc tezgahı tusaş tesislerinde milli muharip uçak kaan'ın parçalarını işleyecek
3264,Avrupa’yı görmüş gurbetçi niye dönmüyorsa Suriyeliler de onun için dönmez. Dünyanın en geri ülkesi. İç savaş zaten Esad yüzünden çıktı. Adamlar Türkiye’ye zaten iltica amaçlı geldi.,0,avrupa’yı görmüş gurbetçi dönmüyorsa suriyeliler onun dönmez dünyanın geri ülkesi i̇ç savaş zaten esad yüzünden çıktı adamlar türkiye’ye zaten iltica amaçlı geldi
3265,Madem ırkçıyız madem memnun değilsiniz gidin kardeşim ülkenize. Hazır savaş bitmiş ne işiniz var burada?,0,madem ırkçıyız madem memnun değilsiniz gidin kardeşim ülkenize hazır savaş bitmiş işiniz var burada
3266,"MÜSLÜMAN GİBİ DAVRANIP DİNİ DEĞERLERE YAPILAN HAKARETLERE SAVAŞ BAŞLATSAYDINIZ,SİZDEN OLMAYANLARA YAPILAN HAKSIZLIKLARA,HAYAT PAHALILIĞINA,EN ÖNEMLİSİ #şeriat IN GETİRİLEMEMESİNE SERT,YAPTIRICI,SAMİMİ TEPKİ KOYABİLSEYDİNİZ,NE İŞİM OLUR SOSYAL MEDYA'DA İŞİME,GÜCÜME BAKARDIM.",0,müslüman gi̇bi̇ davranip di̇ni̇ değerlere yapilan hakaretlere savaş başlatsaydiniz si̇zden olmayanlara yapilan haksizliklara hayat pahaliliğina önemli̇si̇ şeriat in geti̇ri̇lememesi̇ne sert yaptirici sami̇mi̇ tepki̇ koyabi̇lseydi̇ni̇z i̇şi̇m olur sosyal medya'da i̇şi̇me gücüme bakardim
3267,"Suriye'nin doğusundaki #Deyrizor ilinde Arap aşiretler, PKK/YPG’ye karşı savaş ilan ettiğini duyurdu.

detaylarhttps://dailyummah.com/deyrizorda-arap-asiretler-pkkypgye-karsi-savas-ilan-etti…",0,suriye'nin doğusundaki deyrizor ilinde arap aşiretler pkk/ypg’ye karşı savaş ilan ettiğini duyurdu detaylarhttps //dailyummah com/deyrizorda-arap-asiretler-pkkypgye-karsi-savas-ilan-etti…
3268,"Selam. Beş köşeli mağaralarında, 
savaş tamtamları çalan insanımsıların sesleri ve 
şükür ki  insanlar dünyanın hayrına bir şeyler icin çabalıyor.",1,selam beş köşeli mağaralarında savaş tamtamları çalan insanımsıların sesleri şükür insanlar dünyanın hayrına bir şeyler icin çabalıyor
3269,O zaman kendi vatanlarına geri alın.Savaş yok neyin sığınmacısı .Evinizde de bakın lütfen.,0,zaman kendi vatanlarına geri alın savaş yok neyin sığınmacısı evinizde bakın lütfen
3270,"Bu pisliklerin servetlerine el konulup dünya halklarına dağıtılsa, ortada ne açlık ne yoksulluk ne de savaş kalır",0,pisliklerin servetlerine el konulup dünya halklarına dağıtılsa ortada açlık yoksulluk savaş kalır
3271,Ulan Halep sığırı savaş bitti hastiiiiiir git geldiğin yere,0,ulan halep sığırı savaş bitti hastiiiiiir git geldiğin yere
3272,"Edirne Sarayı eski ihtişamına kavuşacak

Bugüne kadar geçirdiği deprem, yangın, işgal ve savaş gibi talihsizliklerle günümüze sayılı yapısı ulaşabilen #EdirneSarayı’nda kazı, ikmal, inşa, teşhir, tanzim ve çevre düzenleme çalışmaları devam ediyor.

https://rasathaber.com/milli-saraylar-baskanligi-edirne-sarayini-eski-ihtisamina-kavusturacak…",1,edirne sarayı eski ihtişamına kavuşacak bugüne kadar geçirdiği deprem yangın işgal savaş talihsizliklerle günümüze sayılı yapısı ulaşabilen edirnesarayı’nda kazı ikmal inşa teşhir tanzim çevre düzenleme çalışmaları devam ediyor https //rasathaber com/milli-saraylar-baskanligi-edirne-sarayini-eski-ihtisamina-kavusturacak…
3273,Üf işte savaş şimdi başlıyor,0,üf işte savaş şimdi başlıyor
3274,"Savaş Türk'ün düğünüdür la gardaşım, keşke savaş olsa. Sadece birkaç eyyamcı sözde gazeteci müsveddesi ortamı germek için elinden geleni yaptı, Fenerbahçe taraftarı da bu gaza geldi maalesef ",0,savaş türk'ün düğünüdür la gardaşım keşke savaş olsa sadece eyyamcı sözde gazeteci müsveddesi ortamı germek elinden geleni yaptı fenerbahçe taraftarı gaza geldi maalesef
3275,Hiç vazgeçmedik niyetimizde yok Sabır acıdır meyvesi tatlıdır. Düzce'de kapasite kullanım ve Letonya'daki fabika savaş sonrası için vazgeçemiyeceğimizin gerekçesidir. Tabiki patron faktörü ve finansallardaki güçlü yapıyıda unutmayalım. ,1,vazgeçmedik niyetimizde yok sabır acıdır meyvesi tatlıdır düzce'de kapasite kullanım letonya'daki fabika savaş sonrası vazgeçemiyeceğimizin gerekçesidir tabiki patron faktörü finansallardaki güçlü yapıyıda unutmayalım
3276,"Irkçı diyorsun kıralını sen yapıyorsun şimdi sana bir örnek her toplunda şerefsiz haysiyetsiz vardır  o şerefsiz haysitsizlerin yaptıklarını  bütün bir topluma yüklersen dünyada insan kalmaz 
Bak bize iranla savaş çıksa iran safında yer alırım diyen kişi chp nin  basın başkanı",0,irkçı diyorsun kıralını sen yapıyorsun şimdi sana bir örnek toplunda şerefsiz haysiyetsiz vardır şerefsiz haysitsizlerin yaptıklarını bütün bir topluma yüklersen dünyada insan kalmaz bak bize iranla savaş çıksa iran safında yer alırım diyen kişi chp nin basın başkanı
3277,"Smokinle inekleri inceleyen Cumhurbaşkanı. Daha bu ne ki? 

Savaş kahramanı olmuşsun. Gazisin. Ve Cumhurbaşkanı olmuşsun. Otur makamında; artık biraz dinlen, biraz tadını çıkar ama yok. 

Gitmiş Amasya'ya, Tokat'a; farelerin tahrip ettiği ekinlerle uğraşıyor. Çekirgelerle, sığır…
Daha fazla göster",0,smokinle inekleri inceleyen cumhurbaşkanı savaş kahramanı olmuşsun gazisin cumhurbaşkanı olmuşsun otur makamında; artık biraz dinlen biraz tadını çıkar yok gitmiş amasya'ya tokat'a; farelerin tahrip ettiği ekinlerle uğraşıyor çekirgelerle sığır… fazla göster
3278,"İyi bakın! Bu amed spor

Yazılar,Numaralar Beyaz . Ana renk tamamen Kırmızı.Forma olmuş Ay yıldızlı türk milli takımı.Tebrikler

Sloganları da ‘ Barış ruhuyla sahaya çıkacağız olmuş.Tebrikler 

Peki şimdiye kadar spor diye savaş ve kan dökme ruhuyla mı sahaya çıkıyordunuz?",0,i̇yi bakın amed spor yazılar numaralar beyaz ana renk tamamen kırmızı forma olmuş ay yıldızlı türk milli takımı tebrikler sloganları ‘ barış ruhuyla sahaya çıkacağız olmuş tebrikler peki şimdiye kadar spor savaş kan dökme ruhuyla sahaya çıkıyordunuz
3279,Orospucocuklariyla savaş dispanseri,0,orospucocuklariyla savaş dispanseri
3280,"savaş bitmiş, ben nöbette unutulmuşum",0,savaş bitmiş ben nöbette unutulmuşum
3281,"Suriye Lideri Esad:
“Türkiye'deki vatandaşlarımız ülkelerine dönerlerse, aile başı 1000 $ nakdî yardım, sıfır daireler ve iş yerleri hazır.",1,suriye lideri esad türkiye'deki vatandaşlarımız ülkelerine dönerlerse aile başı 1000 $ nakdî yardım sıfır daireler iş yerleri hazır
3282,"Hocam birazda faizden bahsetsene niye susuyorsun. Bu hükümet İslama savaş açtı desene Müslüman bir ülkede faiz bu kadar olur mu desene haram bu desene..

Hükümet ten korktuğun kadar Allahtan korkmuyor musun",0,hocam birazda faizden bahsetsene susuyorsun hükümet i̇slama savaş açtı desene müslüman bir ülkede faiz kadar olur desene haram desene hükümet ten korktuğun kadar allahtan korkmuyor musun
3283,"Bizim ne müslümana, nede Allah’a karşı bi düşmanlığımız var. Türk oğlu Türküz biz. Bizim derdimiz sizin gibi köpekler ile, unutma ki elbet bir gün bu topraklardan hepiniz sürüleceksiniz. Gerekirse kan akar gerekirse paşa paşa gidersiniz. Türk’e savaş düğündür. Konumum Mersin,…
Daha fazla göster",0,bizim müslümana nede allah’a karşı bi düşmanlığımız var türk oğlu türküz bizim derdimiz sizin köpekler unutma elbet bir gün topraklardan hepiniz sürüleceksiniz gerekirse kan akar gerekirse paşa paşa gidersiniz türk’e savaş düğündür konumum mersin … fazla göster
3284,Özür hanım size psikolojik savaş açmışlar amaçları sizi yıpratıp pes ettirmek bunlara o fırsatı vermeyin,1,özür hanım size psikolojik savaş açmışlar amaçları sizi yıpratıp pes ettirmek bunlara fırsatı vermeyin
3285,"Ukrayna ve Küba yı çıkarmak gerek. Ukrayna savaş, Küba ambargo.",0,ukrayna küba yı çıkarmak gerek ukrayna savaş küba ambargo
3286,"2024 mu bilemem ama,iç savaş çıkacağını ben de hissediyorum",0,2024 bilemem iç savaş çıkacağını ben hissediyorum
3287,Ülkende savaş yok artık evinize geri dönebilirsiniz misafirliğin kısası makbuldür eskiden yanki go home derdik şimdi Suriyeliler ve Afganlar go home diyoruz ve siz mülteci değil sıpınmacı durumundasınız ikisi ayrı konular,0,ülkende savaş yok artık evinize geri dönebilirsiniz misafirliğin kısası makbuldür eskiden yanki go home derdik şimdi suriyeliler afganlar go home diyoruz mülteci değil sıpınmacı durumundasınız ikisi ayrı konular
3288,o bölgede savaş olacağı bildiriliyordu deprem değil,0,bölgede savaş olacağı bildiriliyordu deprem değil
3289,Musul un 1918 de işgal edildihini söylüyoruz. Daha sonra çıkan kazandığımız vatan için musul u tehlikeye atamazdik. 1918 de mi başladı savas,0,musul un 1918 işgal edildihini söylüyoruz sonra çıkan kazandığımız vatan musul u tehlikeye atamazdik 1918 mi başladı savas
3290,Birkaç aya iç savaş cıkar zaten amk kabile devletinde.,0,aya iç savaş cıkar zaten amk kabile devletinde
3291,Özellikle seçimden sonra neden her gün araplar hakkında birşeyler tartışıyoruz önceden bu kadar dayatma yapılamıyordu açıkça iç savaş için uğraşıyorlar,0,özellikle seçimden sonra gün araplar hakkında birşeyler tartışıyoruz önceden kadar dayatma yapılamıyordu açıkça iç savaş uğraşıyorlar
3292,Savaş varken ülkeden kaçmanın ödülü bu demek.,0,savaş varken ülkeden kaçmanın ödülü demek
3293,"İÇ SAVAŞ için kullanışlı gotverenler geliyor..
Sınırda dizilip geçene sıkmak lazım geliyor sanırım..",0,i̇ç savaş kullanışlı gotverenler geliyor sınırda dizilip geçene sıkmak lazım geliyor sanırım
